frame_id,timestamp_ms,sujeto_id,mano,velocidad_subjetiva,gesto,distancia_cm,velocidad_cm_s,aceleracion_cm_s2,tendencia,valido
3129,571513,mgv1,derecha,lenta,estatico_lejos,77.42,8.84,170,subiendo,1
3130,571570,mgv1,derecha,lenta,estatico_lejos,77.78,7.14,-34,subiendo,1
3131,571627,mgv1,derecha,lenta,estatico_lejos,77.4,-7.48,-292.4,bajando,1
3132,571684,mgv1,derecha,lenta,estatico_lejos,77.88,9.52,340,subiendo,1
3133,571741,mgv1,derecha,lenta,estatico_lejos,77.4,-9.52,-380.8,bajando,1
3134,571798,mgv1,derecha,lenta,estatico_lejos,77.42,0.34,197.2,estable,1
3135,571855,mgv1,derecha,lenta,estatico_lejos,77.84,8.5,163.2,subiendo,1
3136,571912,mgv1,derecha,lenta,estatico_lejos,77.86,0.34,-163.2,estable,1
3137,571969,mgv1,derecha,lenta,estatico_lejos,77.86,0,-6.8,estable,1
3138,572026,mgv1,derecha,lenta,estatico_lejos,78.27,8.16,163.2,subiendo,1
3139,572083,mgv1,derecha,lenta,estatico_lejos,78.71,8.84,13.6,subiendo,1
3140,572140,mgv1,derecha,lenta,estatico_lejos,78.71,0,-176.8,estable,1
3141,572197,mgv1,derecha,lenta,estatico_lejos,78.37,-6.8,-136,bajando,1
3142,572254,mgv1,derecha,lenta,estatico_lejos,79.25,17.68,489.6,subiendo,1
3143,572311,mgv1,derecha,lenta,estatico_lejos,80.53,25.5,156.4,subiendo,1
3144,572368,mgv1,derecha,lenta,estatico_lejos,79.73,-15.98,-829.6,bajando,1
3145,572425,mgv1,derecha,lenta,estatico_lejos,81.06,26.52,850,subiendo,1
3146,572482,mgv1,derecha,lenta,estatico_lejos,80.68,-7.48,-680,bajando,1
3147,572539,mgv1,derecha,lenta,estatico_lejos,81.14,9.18,333.2,subiendo,1
3148,572596,mgv1,derecha,lenta,estatico_lejos,80.82,-6.46,-312.8,bajando,1
3149,572653,mgv1,derecha,lenta,estatico_lejos,80.34,-9.52,-61.2,bajando,1
3150,574854,mgv1,derecha,lenta,estatico_lejos,79.02,0,0,estable,1
3151,574912,mgv1,derecha,lenta,estatico_lejos,79,-0.34,-6.8,estable,1
3152,574969,mgv1,derecha,lenta,estatico_lejos,78.98,-0.34,0,estable,1
3153,575026,mgv1,derecha,lenta,estatico_lejos,79,0.34,13.6,estable,1
3154,575083,mgv1,derecha,lenta,estatico_lejos,79.44,8.84,170,subiendo,1
3155,575140,mgv1,derecha,lenta,estatico_lejos,79,-8.84,-353.6,bajando,1
3156,575197,mgv1,derecha,lenta,estatico_lejos,79.44,8.84,353.6,subiendo,1
3157,575254,mgv1,derecha,lenta,estatico_lejos,79.46,0.34,-170,estable,1
3158,575311,mgv1,derecha,lenta,estatico_lejos,79.44,-0.34,-13.6,estable,1
3159,575368,mgv1,derecha,lenta,estatico_lejos,79.88,8.84,183.6,subiendo,1
3160,575425,mgv1,derecha,lenta,estatico_lejos,79.47,-8.16,-340,bajando,1
3161,575482,mgv1,derecha,lenta,estatico_lejos,79.9,8.5,333.2,subiendo,1
3162,575539,mgv1,derecha,lenta,estatico_lejos,79.46,-8.84,-346.8,bajando,1
3163,575596,mgv1,derecha,lenta,estatico_lejos,79.44,-0.34,170,estable,1
3164,575653,mgv1,derecha,lenta,estatico_lejos,79.44,0,6.8,estable,1
3165,575710,mgv1,derecha,lenta,estatico_lejos,79.44,0,0,estable,1
3166,575767,mgv1,derecha,lenta,estatico_lejos,79.44,0,0,estable,1
3167,575824,mgv1,derecha,lenta,estatico_lejos,79,-8.84,-176.8,bajando,1
3168,575881,mgv1,derecha,lenta,estatico_lejos,79.46,9.18,360.4,subiendo,1
3169,575938,mgv1,derecha,lenta,estatico_lejos,80.34,17.68,170,subiendo,1
3170,575995,mgv1,derecha,lenta,estatico_lejos,79.99,-7.14,-496.4,bajando,1
3171,576052,mgv1,derecha,lenta,estatico_lejos,80,0.34,149.6,estable,1
3172,576109,mgv1,derecha,lenta,estatico_lejos,80.44,8.84,170,subiendo,1
3173,576166,mgv1,derecha,lenta,estatico_lejos,80.07,-7.48,-326.4,bajando,1
3174,576223,mgv1,derecha,lenta,estatico_lejos,80.07,0,149.6,estable,1
3175,576280,mgv1,derecha,lenta,estatico_lejos,79.73,-6.8,-136,bajando,1
3176,576337,mgv1,derecha,lenta,estatico_lejos,79.7,-0.68,122.4,estable,1
3177,576394,mgv1,derecha,lenta,estatico_lejos,79.71,0.34,20.4,estable,1
3178,576451,mgv1,derecha,lenta,estatico_lejos,79.73,0.34,0,estable,1
3179,576508,mgv1,derecha,lenta,estatico_lejos,79.37,-7.14,-149.6,bajando,1
3180,576565,mgv1,derecha,lenta,estatico_lejos,79.37,0,142.8,estable,1
3181,576622,mgv1,derecha,lenta,estatico_lejos,79.37,0,0,estable,1
3182,576679,mgv1,derecha,lenta,estatico_lejos,79.37,0,0,estable,1
3183,576736,mgv1,derecha,lenta,estatico_lejos,79,-7.48,-149.6,bajando,1
3184,576793,mgv1,derecha,lenta,estatico_lejos,79.37,7.48,299.2,subiendo,1
3185,576850,mgv1,derecha,lenta,estatico_lejos,79.8,8.5,20.4,subiendo,1
3186,576907,mgv1,derecha,lenta,estatico_lejos,79.37,-8.5,-340,bajando,1
3187,576964,mgv1,derecha,lenta,estatico_lejos,79.37,0,170,estable,1
3188,577021,mgv1,derecha,lenta,estatico_lejos,79.36,-0.34,-6.8,estable,1
3189,577078,mgv1,derecha,lenta,estatico_lejos,79.37,0.34,13.6,estable,1
3190,577135,mgv1,derecha,lenta,estatico_lejos,79.73,7.14,136,subiendo,1
3191,577192,mgv1,derecha,lenta,estatico_lejos,79.73,0,-142.8,estable,1
3192,577249,mgv1,derecha,lenta,estatico_lejos,80.17,8.84,176.8,subiendo,1
3193,577306,mgv1,derecha,lenta,estatico_lejos,79.37,-15.98,-496.4,bajando,1
3194,577363,mgv1,derecha,lenta,estatico_lejos,79.37,0,319.6,estable,1
3195,577420,mgv1,derecha,lenta,estatico_lejos,79.82,8.84,176.8,subiendo,1
3196,577477,mgv1,derecha,lenta,estatico_lejos,79.82,0,-176.8,estable,1
3197,577534,mgv1,derecha,lenta,estatico_lejos,79.47,-6.8,-136,bajando,1
3198,577591,mgv1,derecha,lenta,estatico_lejos,79.82,6.8,272,subiendo,1
3199,577648,mgv1,derecha,lenta,estatico_lejos,79.37,-8.84,-312.8,bajando,1
3200,578207,mgv1,derecha,lenta,estatico_lejos,79.82,0,0,estable,1
3201,578264,mgv1,derecha,lenta,estatico_lejos,79.82,0,0,estable,1
3202,578321,mgv1,derecha,lenta,estatico_lejos,79.82,0,0,estable,1
3203,578378,mgv1,derecha,lenta,estatico_lejos,79.8,-0.34,-6.8,estable,1
3204,578435,mgv1,derecha,lenta,estatico_lejos,79.36,-8.84,-170,bajando,1
3205,578492,mgv1,derecha,lenta,estatico_lejos,79.37,0.34,183.6,estable,1
3206,578549,mgv1,derecha,lenta,estatico_lejos,79.36,-0.34,-13.6,estable,1
3207,578606,mgv1,derecha,lenta,estatico_lejos,80.17,16.32,333.2,subiendo,1
3208,578663,mgv1,derecha,lenta,estatico_lejos,80.17,0,-326.4,estable,1
3209,578720,mgv1,derecha,lenta,estatico_lejos,80.19,0.34,6.8,estable,1
3210,578777,mgv1,derecha,lenta,estatico_lejos,80.63,8.84,170,subiendo,1
3211,578834,mgv1,derecha,lenta,estatico_lejos,80.26,-7.48,-326.39,bajando,1
3212,578891,mgv1,derecha,lenta,estatico_lejos,79.82,-8.84,-27.2,bajando,1
3213,578948,mgv1,derecha,lenta,estatico_lejos,80.19,7.48,326.4,subiendo,1
3214,579005,mgv1,derecha,lenta,estatico_lejos,80.61,8.5,20.4,subiendo,1
3215,579062,mgv1,derecha,lenta,estatico_lejos,80.6,-0.34,-176.8,estable,1
3216,579119,mgv1,derecha,lenta,estatico_lejos,80.17,-8.5,-163.2,bajando,1
3217,579176,mgv1,derecha,lenta,estatico_lejos,80.6,8.5,340,subiendo,1
3218,579233,mgv1,derecha,lenta,estatico_lejos,80.6,0,-170,estable,1
3219,579290,mgv1,derecha,lenta,estatico_lejos,79.8,-15.98,-319.6,bajando,1
3220,579347,mgv1,derecha,lenta,estatico_lejos,79.78,-0.34,312.8,estable,1
3221,579404,mgv1,derecha,lenta,estatico_lejos,79.36,-8.5,-163.2,bajando,1
3222,579461,mgv1,derecha,lenta,estatico_lejos,79.82,9.18,353.6,subiendo,1
3223,579518,mgv1,derecha,lenta,estatico_lejos,79.36,-9.18,-367.2,bajando,1
3224,579575,mgv1,derecha,lenta,estatico_lejos,79.37,0.34,190.4,estable,1
3225,579632,mgv1,derecha,lenta,estatico_lejos,79.36,-0.34,-13.6,estable,1
3226,579689,mgv1,derecha,lenta,estatico_lejos,79.39,0.68,20.4,estable,1
3227,579746,mgv1,derecha,lenta,estatico_lejos,79.37,-0.34,-20.4,estable,1
3228,579803,mgv1,derecha,lenta,estatico_lejos,79.36,-0.34,0,estable,1
3229,579860,mgv1,derecha,lenta,estatico_lejos,79.37,0.34,13.6,estable,1
3230,579917,mgv1,derecha,lenta,estatico_lejos,79.37,0,-6.8,estable,1
3231,579974,mgv1,derecha,lenta,estatico_lejos,79.37,0,0,estable,1
3232,580031,mgv1,derecha,lenta,estatico_lejos,79.02,-7.14,-142.8,bajando,1
3233,580088,mgv1,derecha,lenta,estatico_lejos,79,-0.34,136,estable,1
3234,580145,mgv1,derecha,lenta,estatico_lejos,79.02,0.34,13.6,estable,1
3235,580202,mgv1,derecha,lenta,estatico_lejos,78.64,-7.48,-156.4,bajando,1
3236,580259,mgv1,derecha,lenta,estatico_lejos,79.47,16.66,482.8,subiendo,1
3237,580316,mgv1,derecha,lenta,estatico_lejos,78.68,-15.98,-652.8,bajando,1
3238,580373,mgv1,derecha,lenta,estatico_lejos,79.08,8.16,482.8,subiendo,1
3239,580430,mgv1,derecha,lenta,estatico_lejos,79.08,0,-163.2,estable,1
3240,580487,mgv1,derecha,lenta,estatico_lejos,79.1,0.34,6.8,estable,1
3241,580544,mgv1,derecha,lenta,estatico_lejos,78.66,-8.84,-183.6,bajando,1
3242,580601,mgv1,derecha,lenta,estatico_lejos,79,6.8,312.8,subiendo,1
3243,580658,mgv1,derecha,lenta,estatico_lejos,79,0,-136,estable,1
3244,580715,mgv1,derecha,lenta,estatico_lejos,79,0,0,estable,1
3245,580772,mgv1,derecha,lenta,estatico_lejos,79.08,1.7,34,estable,1
3246,580829,mgv1,derecha,lenta,estatico_lejos,79.08,0,-34,estable,1
3247,580886,mgv1,derecha,lenta,estatico_lejos,79.1,0.34,6.8,estable,1
3248,580943,mgv1,derecha,lenta,estatico_lejos,79.53,8.5,163.2,subiendo,1
3249,581000,mgv1,derecha,lenta,estatico_lejos,79.12,-8.16,-333.2,bajando,1
3250,581693,mgv1,derecha,lenta,estatico_lejos,79.51,0,0,estable,1
3251,581751,mgv1,derecha,lenta,estatico_lejos,79.51,0,0,estable,1
3252,581808,mgv1,derecha,lenta,estatico_lejos,79.88,7.48,149.6,subiendo,1
3253,581865,mgv1,derecha,lenta,estatico_lejos,79.88,0,-149.6,estable,1
3254,581922,mgv1,derecha,lenta,estatico_lejos,80.22,6.8,136,subiendo,1
3255,581979,mgv1,derecha,lenta,estatico_lejos,80.24,0.34,-129.2,estable,1
3256,582036,mgv1,derecha,lenta,estatico_lejos,80.24,0,-6.8,estable,1
3257,582093,mgv1,derecha,lenta,estatico_lejos,79.46,-15.64,-312.8,bajando,1
3258,582150,mgv1,derecha,lenta,estatico_lejos,79.9,8.84,489.6,subiendo,1
3259,582207,mgv1,derecha,lenta,estatico_lejos,79.46,-8.84,-353.6,bajando,1
3260,582264,mgv1,derecha,lenta,estatico_lejos,79.9,8.84,353.6,subiendo,1
3261,582321,mgv1,derecha,lenta,estatico_lejos,80.72,16.32,149.6,subiendo,1
3262,582378,mgv1,derecha,lenta,estatico_lejos,80.7,-0.34,-333.2,estable,1
3263,582435,mgv1,derecha,lenta,estatico_lejos,80.27,-8.5,-163.2,bajando,1
3264,582492,mgv1,derecha,lenta,estatico_lejos,80.27,0,170,estable,1
3265,582549,mgv1,derecha,lenta,estatico_lejos,79.46,-16.32,-326.4,bajando,1
3266,582606,mgv1,derecha,lenta,estatico_lejos,79.46,0,326.4,estable,1
3267,582663,mgv1,derecha,lenta,estatico_lejos,79.46,0,0,estable,1
3268,582720,mgv1,derecha,lenta,estatico_lejos,79.46,0,0,estable,1
3269,582777,mgv1,derecha,lenta,estatico_lejos,79.44,-0.34,-6.8,estable,1
3270,582834,mgv1,derecha,lenta,estatico_lejos,79.44,0,6.8,estable,1
3271,582891,mgv1,derecha,lenta,estatico_lejos,79.46,0.34,6.8,estable,1
3272,582948,mgv1,derecha,lenta,estatico_lejos,79.12,-6.8,-142.8,bajando,1
3273,583005,mgv1,derecha,lenta,estatico_lejos,79.12,0,136,estable,1
3274,583062,mgv1,derecha,lenta,estatico_lejos,79.1,-0.34,-6.8,estable,1
3275,583119,mgv1,derecha,lenta,estatico_lejos,79.1,0,6.8,estable,1
3276,583176,mgv1,derecha,lenta,estatico_lejos,79.51,8.16,163.2,subiendo,1
3277,583233,mgv1,derecha,lenta,estatico_lejos,79.53,0.34,-156.4,estable,1
3278,583290,mgv1,derecha,lenta,estatico_lejos,79.51,-0.34,-13.6,estable,1
3279,583347,mgv1,derecha,lenta,estatico_lejos,79.07,-8.84,-170,bajando,1
3280,583404,mgv1,derecha,lenta,estatico_lejos,79.07,0,176.8,estable,1
3281,583461,mgv1,derecha,lenta,estatico_lejos,79.1,0.68,13.6,estable,1
3282,583518,mgv1,derecha,lenta,estatico_lejos,79.1,0,-13.6,estable,1
3283,583575,mgv1,derecha,lenta,estatico_lejos,79.1,0,0,estable,1
3284,583632,mgv1,derecha,lenta,estatico_lejos,79.17,1.36,27.2,estable,1
3285,583689,mgv1,derecha,lenta,estatico_lejos,79.56,7.82,129.2,subiendo,1
3286,583746,mgv1,derecha,lenta,estatico_lejos,79.19,-7.48,-306,bajando,1
3287,583803,mgv1,derecha,lenta,estatico_lejos,79.19,0,149.6,estable,1
3288,583860,mgv1,derecha,lenta,estatico_lejos,79.54,7.14,142.8,subiendo,1
3289,583917,mgv1,derecha,lenta,estatico_lejos,79.53,-0.34,-149.6,estable,1
3290,583974,mgv1,derecha,lenta,estatico_lejos,79.1,-8.5,-163.2,bajando,1
3291,584031,mgv1,derecha,lenta,estatico_lejos,79.1,0,170,estable,1
3292,584088,mgv1,derecha,lenta,estatico_lejos,79.47,7.48,149.6,subiendo,1
3293,584145,mgv1,derecha,lenta,estatico_lejos,79.46,-0.34,-156.4,estable,1
3294,584202,mgv1,derecha,lenta,estatico_lejos,79.9,8.84,183.6,subiendo,1
3295,584259,mgv1,derecha,lenta,estatico_lejos,79.9,0,-176.8,estable,1
3296,584316,mgv1,derecha,lenta,estatico_lejos,79.53,-7.48,-149.6,bajando,1
3297,584373,mgv1,derecha,lenta,estatico_lejos,79.53,0,149.6,estable,1
3298,584430,mgv1,derecha,lenta,estatico_lejos,79.53,0,0,estable,1
3299,584487,mgv1,derecha,lenta,estatico_lejos,79.9,7.48,149.6,subiendo,1
3300,585069,mgv1,derecha,lenta,estatico_lejos,79.9,0,0,estable,1
3301,585126,mgv1,derecha,lenta,estatico_lejos,79.9,0,0,estable,1
3302,585183,mgv1,derecha,lenta,estatico_lejos,79.9,0,0,estable,1
3303,585240,mgv1,derecha,lenta,estatico_lejos,80.27,7.48,149.6,subiendo,1
3304,585297,mgv1,derecha,lenta,estatico_lejos,80.24,-0.68,-163.2,estable,1
3305,585354,mgv1,derecha,lenta,estatico_lejos,80.24,0,13.6,estable,1
3306,585411,mgv1,derecha,lenta,estatico_lejos,80.61,7.48,149.6,subiendo,1
3307,585468,mgv1,derecha,lenta,estatico_lejos,80.61,0,-149.6,estable,1
3308,585525,mgv1,derecha,lenta,estatico_lejos,80.61,0,0,estable,1
3309,585582,mgv1,derecha,lenta,estatico_lejos,79.8,-16.32,-326.4,bajando,1
3310,585639,mgv1,derecha,lenta,estatico_lejos,80.24,8.84,503.2,subiendo,1
3311,585696,mgv1,derecha,lenta,estatico_lejos,80.26,0.34,-170,estable,1
3312,585753,mgv1,derecha,lenta,estatico_lejos,80.24,-0.34,-13.6,estable,1
3313,585810,mgv1,derecha,lenta,estatico_lejos,80.24,0,6.8,estable,1
3314,585867,mgv1,derecha,lenta,estatico_lejos,80.22,-0.34,-6.8,estable,1
3315,585924,mgv1,derecha,lenta,estatico_lejos,80.67,8.84,183.6,subiendo,1
3316,585981,mgv1,derecha,lenta,estatico_lejos,79.83,-16.66,-510,bajando,1
3317,586038,mgv1,derecha,lenta,estatico_lejos,79.82,-0.34,326.4,estable,1
3318,586095,mgv1,derecha,lenta,estatico_lejos,79.8,-0.34,0,estable,1
3319,586152,mgv1,derecha,lenta,estatico_lejos,79.82,0.34,13.6,estable,1
3320,586209,mgv1,derecha,lenta,estatico_lejos,79.82,0,-6.8,estable,1
3321,586266,mgv1,derecha,lenta,estatico_lejos,79.9,1.7,34,estable,1
3322,586323,mgv1,derecha,lenta,estatico_lejos,79.46,-8.84,-210.8,bajando,1
3323,586380,mgv1,derecha,lenta,estatico_lejos,79.47,0.34,183.6,estable,1
3324,586437,mgv1,derecha,lenta,estatico_lejos,79.1,-7.48,-156.4,bajando,1
3325,586494,mgv1,derecha,lenta,estatico_lejos,79.54,8.84,326.4,subiendo,1
3326,586551,mgv1,derecha,lenta,estatico_lejos,79.19,-7.14,-319.6,bajando,1
3327,586608,mgv1,derecha,lenta,estatico_lejos,79.54,7.14,285.6,subiendo,1
3328,586665,mgv1,derecha,lenta,estatico_lejos,79.54,0,-142.8,estable,1
3329,586722,mgv1,derecha,lenta,estatico_lejos,79.15,-7.82,-156.4,bajando,1
3330,586779,mgv1,derecha,lenta,estatico_lejos,79.12,-0.68,142.8,estable,1
3331,586836,mgv1,derecha,lenta,estatico_lejos,79.1,-0.34,6.8,estable,1
3332,586893,mgv1,derecha,lenta,estatico_lejos,79.1,0,6.8,estable,1
3333,586950,mgv1,derecha,lenta,estatico_lejos,79.12,0.34,6.8,estable,1
3334,587007,mgv1,derecha,lenta,estatico_lejos,78.74,-7.48,-156.4,bajando,1
3335,587064,mgv1,derecha,lenta,estatico_lejos,79.61,17.34,496.4,subiendo,1
3336,587121,mgv1,derecha,lenta,estatico_lejos,79.2,-8.16,-510,bajando,1
3337,587178,mgv1,derecha,lenta,estatico_lejos,79.2,0,163.2,estable,1
3338,587235,mgv1,derecha,lenta,estatico_lejos,79.19,-0.34,-6.8,estable,1
3339,587292,mgv1,derecha,lenta,estatico_lejos,79.2,0.34,13.6,estable,1
3340,587349,mgv1,derecha,lenta,estatico_lejos,79.56,7.14,136,subiendo,1
3341,587406,mgv1,derecha,lenta,estatico_lejos,79.54,-0.34,-149.6,estable,1
3342,587463,mgv1,derecha,lenta,estatico_lejos,79.54,0,6.8,estable,1
3343,587520,mgv1,derecha,lenta,estatico_lejos,79.56,0.34,6.8,estable,1
3344,587577,mgv1,derecha,lenta,estatico_lejos,79.56,0,-6.8,estable,1
3345,587634,mgv1,derecha,lenta,estatico_lejos,79.19,-7.48,-149.6,bajando,1
3346,587691,mgv1,derecha,lenta,estatico_lejos,79.61,8.5,319.6,subiendo,1
3347,587748,mgv1,derecha,lenta,estatico_lejos,79.59,-0.34,-176.8,estable,1
3348,587805,mgv1,derecha,lenta,estatico_lejos,79.59,0,6.8,estable,1
3349,587862,mgv1,derecha,lenta,estatico_lejos,79.59,0,0,estable,1
3350,588467,mgv1,derecha,normal,estatico_lejos,79.61,0,0,estable,1
3351,588525,mgv1,derecha,normal,estatico_lejos,79.59,-0.34,-6.8,estable,1
3352,588582,mgv1,derecha,normal,estatico_lejos,79.63,0.68,20.4,estable,1
3353,588639,mgv1,derecha,normal,estatico_lejos,79.61,-0.34,-20.4,estable,1
3354,588696,mgv1,derecha,normal,estatico_lejos,79.61,0,6.8,estable,1
3355,588753,mgv1,derecha,normal,estatico_lejos,79.59,-0.34,-6.8,estable,1
3356,588810,mgv1,derecha,normal,estatico_lejos,79.97,7.48,156.4,subiendo,1
3357,588867,mgv1,derecha,normal,estatico_lejos,79.97,0,-149.6,estable,1
3358,588924,mgv1,derecha,normal,estatico_lejos,79.56,-8.16,-163.2,bajando,1
3359,588981,mgv1,derecha,normal,estatico_lejos,79.99,8.5,333.2,subiendo,1
3360,589038,mgv1,derecha,normal,estatico_lejos,79.56,-8.5,-340,bajando,1
3361,589095,mgv1,derecha,normal,estatico_lejos,79.99,8.5,340,subiendo,1
3362,589152,mgv1,derecha,normal,estatico_lejos,79.99,0,-170,estable,1
3363,589209,mgv1,derecha,normal,estatico_lejos,79.61,-7.48,-149.6,bajando,1
3364,589266,mgv1,derecha,normal,estatico_lejos,79.63,0.34,156.4,estable,1
3365,589323,mgv1,derecha,normal,estatico_lejos,79.61,-0.34,-13.6,estable,1
3366,589380,mgv1,derecha,normal,estatico_lejos,79.63,0.34,13.6,estable,1
3367,589437,mgv1,derecha,normal,estatico_lejos,79.64,0.34,0,estable,1
3368,589494,mgv1,derecha,normal,estatico_lejos,79.63,-0.34,-13.6,estable,1
3369,589551,mgv1,derecha,normal,estatico_lejos,79.61,-0.34,0,estable,1
3370,589608,mgv1,derecha,normal,estatico_lejos,79.19,-8.5,-163.2,bajando,1
3371,589665,mgv1,derecha,normal,estatico_lejos,79.64,9.18,353.6,subiendo,1
3372,589722,mgv1,derecha,normal,estatico_lejos,79.19,-9.18,-367.2,bajando,1
3373,589779,mgv1,derecha,normal,estatico_lejos,79.63,8.84,360.4,subiendo,1
3374,589836,mgv1,derecha,normal,estatico_lejos,79.19,-8.84,-353.6,bajando,1
3375,589893,mgv1,derecha,normal,estatico_lejos,79.63,8.84,353.6,subiendo,1
3376,589950,mgv1,derecha,normal,estatico_lejos,79.63,0,-176.8,estable,1
3377,590007,mgv1,derecha,normal,estatico_lejos,79.64,0.34,6.8,estable,1
3378,590064,mgv1,derecha,normal,estatico_lejos,79.27,-7.48,-156.4,bajando,1
3379,590121,mgv1,derecha,normal,estatico_lejos,79.63,7.14,292.4,subiendo,1
3380,590178,mgv1,derecha,normal,estatico_lejos,79.29,-6.8,-278.8,bajando,1
3381,590235,mgv1,derecha,normal,estatico_lejos,79.29,0,136,estable,1
3382,590292,mgv1,derecha,normal,estatico_lejos,79.73,8.84,176.8,subiendo,1
3383,590349,mgv1,derecha,normal,estatico_lejos,79.37,-7.14,-319.6,bajando,1
3384,590406,mgv1,derecha,normal,estatico_lejos,79.37,0,142.8,estable,1
3385,590463,mgv1,derecha,normal,estatico_lejos,79.37,0,0,estable,1
3386,590520,mgv1,derecha,normal,estatico_lejos,79.36,-0.34,-6.8,estable,1
3387,590577,mgv1,derecha,normal,estatico_lejos,79.37,0.34,13.6,estable,1
3388,590634,mgv1,derecha,normal,estatico_lejos,79.37,0,-6.8,estable,1
3389,590691,mgv1,derecha,normal,estatico_lejos,79.36,-0.34,-6.8,estable,1
3390,590748,mgv1,derecha,normal,estatico_lejos,79.37,0.34,13.6,estable,1
3391,590805,mgv1,derecha,normal,estatico_lejos,79.37,0,-6.8,estable,1
3392,590862,mgv1,derecha,normal,estatico_lejos,79.36,-0.34,-6.8,estable,1
3393,590919,mgv1,derecha,normal,estatico_lejos,79.37,0.34,13.6,estable,1
3394,590976,mgv1,derecha,normal,estatico_lejos,79.37,0,-6.8,estable,1
3395,591033,mgv1,derecha,normal,estatico_lejos,79.29,-1.7,-34,estable,1
3396,591090,mgv1,derecha,normal,estatico_lejos,79.27,-0.34,27.2,estable,1
3397,591147,mgv1,derecha,normal,estatico_lejos,79.27,0,6.8,estable,1
3398,591204,mgv1,derecha,normal,estatico_lejos,79.27,0,0,estable,1
3399,591261,mgv1,derecha,normal,estatico_lejos,79.27,0,0,estable,1
3400,591753,mgv1,derecha,normal,estatico_lejos,80.07,0,0,estable,1
3401,591810,mgv1,derecha,normal,estatico_lejos,79.63,-8.84,-176.8,bajando,1
3402,591867,mgv1,derecha,normal,estatico_lejos,80.04,8.16,340,subiendo,1
3403,591924,mgv1,derecha,normal,estatico_lejos,79.59,-8.84,-340,bajando,1
3404,591981,mgv1,derecha,normal,estatico_lejos,79.99,7.82,333.2,subiendo,1
3405,592038,mgv1,derecha,normal,estatico_lejos,79.56,-8.5,-326.4,bajando,1
3406,592095,mgv1,derecha,normal,estatico_lejos,79.97,8.16,333.2,subiendo,1
3407,592152,mgv1,derecha,normal,estatico_lejos,79.63,-6.8,-299.2,bajando,1
3408,592209,mgv1,derecha,normal,estatico_lejos,79.64,0.34,142.8,estable,1
3409,592266,mgv1,derecha,normal,estatico_lejos,79.63,-0.34,-13.6,estable,1
3410,592323,mgv1,derecha,normal,estatico_lejos,79.63,0,6.8,estable,1
3411,592380,mgv1,derecha,normal,estatico_lejos,79.63,0,0,estable,1
3412,592437,mgv1,derecha,normal,estatico_lejos,79.63,0,0,estable,1
3413,592494,mgv1,derecha,normal,estatico_lejos,79.63,0,0,estable,1
3414,592551,mgv1,derecha,normal,estatico_lejos,79.61,-0.34,-6.8,estable,1
3415,592608,mgv1,derecha,normal,estatico_lejos,79.99,7.48,156.4,subiendo,1
3416,592665,mgv1,derecha,normal,estatico_lejos,79.63,-7.14,-292.4,bajando,1
3417,592722,mgv1,derecha,normal,estatico_lejos,79.63,0,142.8,estable,1
3418,592779,mgv1,derecha,normal,estatico_lejos,79.63,0,0,estable,1
3419,592836,mgv1,derecha,normal,estatico_lejos,79.63,0,0,estable,1
3420,592893,mgv1,derecha,normal,estatico_lejos,79.64,0.34,6.8,estable,1
3421,592950,mgv1,derecha,normal,estatico_lejos,79.73,1.7,27.2,estable,1
3422,593007,mgv1,derecha,normal,estatico_lejos,79.29,-8.84,-210.8,bajando,1
3423,593064,mgv1,derecha,normal,estatico_lejos,79.29,0,176.8,estable,1
3424,593121,mgv1,derecha,normal,estatico_lejos,79.29,0,0,estable,1
3425,593178,mgv1,derecha,normal,estatico_lejos,79.29,0,0,estable,1
3426,593235,mgv1,derecha,normal,estatico_lejos,79.29,0,0,estable,1
3427,593292,mgv1,derecha,normal,estatico_lejos,79.27,-0.34,-6.8,estable,1
